X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.860101	3.412682e-06	8.615442e-06	2.829008e-06	1.243131e-05	
21.861101	3.334399e-06	8.536649e-06	2.781803e-06	1.273293e-05	
21.862101	3.261468e-06	8.458439e-06	2.735493e-06	1.303782e-05	
21.863102	3.193682e-06	8.380749e-06	2.690190e-06	1.334590e-05	
21.864102	3.130837e-06	8.303515e-06	2.646002e-06	1.365711e-05	
21.865102	3.072727e-06	8.226672e-06	2.603041e-06	1.397137e-05	
21.866103	3.019145e-06	8.150158e-06	2.561415e-06	1.428861e-05	
21.867103	2.969885e-06	8.073907e-06	2.521235e-06	1.460875e-05	
21.868103	2.924743e-06	7.997857e-06	2.482611e-06	1.493172e-05	
21.869104	2.883511e-06	7.921942e-06	2.445652e-06	1.525745e-05	
21.870104	2.845985e-06	7.846101e-06	2.410469e-06	1.558586e-05	
21.871104	2.811957e-06	7.770267e-06	2.377171e-06	1.591688e-05	
21.872105	2.781223e-06	7.694378e-06	2.345868e-06	1.625044e-05	
21.873105	2.753577e-06	7.618370e-06	2.316670e-06	1.658646e-05	
21.874105	2.728812e-06	7.542179e-06	2.289687e-06	1.692487e-05	
21.875106	2.706732e-06	7.465747e-06	2.265022e-06	1.726558e-05	
21.876106	2.687287e-06	7.389109e-06	2.242681e-06	1.760836e-05	
21.877106	2.670536e-06	7.312371e-06	2.222594e-06	1.795284e-05	
21.878107	2.656543e-06	7.235642e-06	2.204690e-06	1.829866e-05	
21.879107	2.645369e-06	7.159030e-06	2.188896e-06	1.864547e-05	
21.880107	2.637079e-06	7.082643e-06	2.175142e-06	1.899288e-05	
21.881108	2.631736e-06	7.006589e-06	2.163355e-06	1.934055e-05	
21.882108	2.629401e-06	6.930977e-06	2.153465e-06	1.968811e-05	
21.883108	2.630138e-06	6.855914e-06	2.145398e-06	2.003520e-05	
21.884109	2.634011e-06	6.781509e-06	2.139085e-06	2.038145e-05	
21.885109	2.641082e-06	6.707870e-06	2.134453e-06	2.072650e-05	
21.886109	2.651414e-06	6.635104e-06	2.131430e-06	2.106999e-05	
21.887110	2.665070e-06	6.563321e-06	2.129945e-06	2.141155e-05	
21.888110	2.682113e-06	6.492628e-06	2.129926e-06	2.175082e-05	
21.889110	2.702606e-06	6.423134e-06	2.131302e-06	2.208744e-05	
21.890111	2.726612e-06	6.354946e-06	2.134002e-06	2.242105e-05	
21.891111	2.754194e-06	6.288174e-06	2.137952e-06	2.275127e-05	
21.892111	2.785415e-06	6.222924e-06	2.143083e-06	2.307776e-05	
21.893112	2.820337e-06	6.159306e-06	2.149322e-06	2.340014e-05	
21.894112	2.859025e-06	6.097426e-06	2.156598e-06	2.371805e-05	
21.895112	2.901540e-06	6.037395e-06	2.164838e-06	2.403114e-05	
21.896113	2.947947e-06	5.979319e-06	2.173972e-06	2.433903e-05	
21.897113	2.998307e-06	5.923307e-06	2.183928e-06	2.464136e-05	
21.898113	3.052683e-06	5.869467e-06	2.194634e-06	2.493777e-05	
21.899114	3.111140e-06	5.817907e-06	2.206018e-06	2.522790e-05	
21.900114	3.173739e-06	5.768735e-06	2.218010e-06	2.551138e-05	
21.901114	3.240544e-06	5.722060e-06	2.230537e-06	2.578786e-05	
21.902115	3.311617e-06	5.677990e-06	2.243527e-06	2.605696e-05	
21.903115	3.387022e-06	5.636632e-06	2.256910e-06	2.631833e-05	
21.904115	3.466822e-06	5.598096e-06	2.270613e-06	2.657160e-05	
21.905115	3.551079e-06	5.562488e-06	2.284565e-06	2.681641e-05	
21.906116	3.639857e-06	5.529918e-06	2.298694e-06	2.705239e-05	
21.907116	3.733218e-06	5.500494e-06	2.312930e-06	2.727918e-05	
21.908116	3.831226e-06	5.474323e-06	2.327199e-06	2.749643e-05	
21.909117	3.933943e-06	5.451514e-06	2.341430e-06	2.770376e-05	
